Episode #,State,Action,Reward,Next State,Terminated
66,[-0.9503157  -0.00461602],0,-1.0,[-0.9535366  -0.00322087],0
66,[-0.9535366  -0.00322087],0,-1.0,[-0.9553555  -0.00181891],0
66,[-0.9553555  -0.00181891],0,-1.0,[-9.5576870e-01 -4.1320676e-04],0
66,[-9.5576870e-01 -4.1320676e-04],0,-1.0,[-0.9547754   0.00099334],0
66,[-0.9547754   0.00099334],1,-1.0,[-0.9513775   0.00339786],0
66,[-0.9513775   0.00339786],1,-1.0,[-0.9455823   0.00579528],0
66,[-0.9455823   0.00579528],1,-1.0,[-0.93740225  0.00818001],0
66,[-0.93740225  0.00818001],1,-1.0,[-0.92685664  0.01054561],0
66,[-0.92685664  0.01054561],1,-1.0,[-0.9139722   0.01288445],0
66,[-0.9139722   0.01288445],1,-1.0,[-0.89878476  0.01518742],0
66,[-0.89878476  0.01518742],2,-1.0,[-0.88034105  0.01844369],0
66,[-0.88034105  0.01844369],2,-1.0,[-0.8587041   0.02163696],0
66,[-0.8587041   0.02163696],2,-1.0,[-0.8339563   0.02474779],0
66,[-0.8339563   0.02474779],2,-1.0,[-0.8062029   0.02775344],0
66,[-0.8062029   0.02775344],2,-1.0,[-0.77557486  0.03062803],0
66,[-0.77557486  0.03062803],2,-1.0,[-0.7422319   0.03334294],0
66,[-0.7422319   0.03334294],2,-1.0,[-0.7063643   0.03586762],0
66,[-0.7063643   0.03586762],2,-1.0,[-0.6681936   0.03817071],0
66,[-0.6681936   0.03817071],2,-1.0,[-0.6279721   0.04022148],0
66,[-0.6279721   0.04022148],2,-1.0,[-0.58598053  0.04199155],0
66,[-0.58598053  0.04199155],2,-1.0,[-0.54252386  0.04345668],0
66,[-0.54252386  0.04345668],2,-1.0,[-0.4979253   0.04459855],0
66,[-0.4979253   0.04459855],2,-1.0,[-0.45251912  0.04540619],0
66,[-0.45251912  0.04540619],2,-1.0,[-0.40664202  0.04587712],0
66,[-0.40664202  0.04587712],2,-1.0,[-0.3606242   0.04601783],0
66,[-0.3606242   0.04601783],2,-1.0,[-0.31478053  0.04584364],0
66,[-0.31478053  0.04584364],2,-1.0,[-0.2694026   0.04537795],0
66,[-0.2694026   0.04537795],2,-1.0,[-0.22475162  0.04465096],0
66,[-0.22475162  0.04465096],2,-1.0,[-0.1810536   0.04369803],0
66,[-0.1810536   0.04369803],2,-1.0,[-0.13849576  0.04255783],0
66,[-0.13849576  0.04255783],2,-1.0,[-0.09722523  0.04127054],0
66,[-0.09722523  0.04127054],2,-1.0,[-0.0573491   0.03987613],0
66,[-0.0573491   0.03987613],2,-1.0,[-0.01893607  0.03841303],0
66,[-0.01893607  0.03841303],2,-1.0,[0.017981   0.03691707],0
66,[0.017981   0.03691707],2,-1.0,[0.0534017 0.0354207],0
66,[0.0534017 0.0354207],2,-1.0,[0.08735442 0.03395272],0
66,[0.08735442 0.03395272],2,-1.0,[0.11989249 0.03253808],0
66,[0.11989249 0.03253808],2,-1.0,[0.15109053 0.03119805],0
66,[0.15109053 0.03119805],2,-1.0,[0.18104103 0.0299505 ],0
66,[0.18104103 0.0299505 ],2,-1.0,[0.2098513  0.02881025],0
66,[0.2098513  0.02881025],2,-1.0,[0.23764081 0.02778953],0
66,[0.23764081 0.02778953],2,-1.0,[0.2645392  0.02689839],0
66,[0.2645392  0.02689839],2,-1.0,[0.29068443 0.02614522],0
66,[0.29068443 0.02614522],2,-1.0,[0.3162215  0.02553708],0
66,[0.3162215  0.02553708],2,-1.0,[0.34130165 0.02508015],0
66,[0.34130165 0.02508015],2,-1.0,[0.3660817  0.02478007],0
66,[0.3660817  0.02478007],2,-1.0,[0.39072388 0.02464217],0
66,[0.39072388 0.02464217],2,-1.0,[0.41539568 0.02467179],0
66,[0.41539568 0.02467179],2,-1.0,[0.44027013 0.02487445],0
66,[0.44027013 0.02487445],2,-1.0,[0.4655261  0.02525597],0
66,[0.4655261  0.02525597],2,-1.0,[0.4913487  0.02582262],0
66,[0.4913487  0.02582262],2,-1.0,[0.51792985 0.02658113],1
67,"(array([-0.57757705,  0.        ], dtype=float32), {})",2,-1.0,[-0.57617396  0.00140307],0
67,[-0.57617396  0.00140307],2,-1.0,[-0.5733782   0.00279575],0
67,[-0.5733782   0.00279575],2,-1.0,[-0.5692105   0.00416771],0
67,[-0.5692105   0.00416771],2,-1.0,[-0.5637018   0.00550873],0
67,[-0.5637018   0.00550873],2,-1.0,[-0.556893    0.00680878],0
67,[-0.556893    0.00680878],2,-1.0,[-0.5488349   0.00805807],0
67,[-0.5488349   0.00805807],2,-1.0,[-0.5395878   0.00924716],0
67,[-0.5395878   0.00924716],2,-1.0,[-0.52922076  0.01036703],0
67,[-0.52922076  0.01036703],2,-1.0,[-0.51781154  0.0114092 ],0
67,[-0.51781154  0.0114092 ],1,-1.0,[-0.50644577  0.01136579],0
67,[-0.50644577  0.01136579],1,-1.0,[-0.49520853  0.0112372 ],0
67,[-0.49520853  0.0112372 ],1,-1.0,[-0.484184    0.01102453],0
67,[-0.484184    0.01102453],0,-1.0,[-0.4744544   0.00972961],0
67,[-0.4744544   0.00972961],0,-1.0,[-0.46609202  0.00836236],0
67,[-0.46609202  0.00836236],0,-1.0,[-0.45915884  0.0069332 ],0
67,[-0.45915884  0.0069332 ],0,-1.0,[-0.45370594  0.0054529 ],0
67,[-0.45370594  0.0054529 ],0,-1.0,[-0.4497734   0.00393254],0
67,[-0.4497734   0.00393254],0,-1.0,[-0.44739002  0.00238336],0
67,[-0.44739002  0.00238336],0,-1.0,[-0.44657326  0.00081677],0
67,[-0.44657326  0.00081677],0,-1.0,[-0.44732907 -0.0007558 ],0
67,[-0.44732907 -0.0007558 ],0,-1.0,[-0.4496519  -0.00232284],0
67,[-0.4496519  -0.00232284],0,-1.0,[-0.45352483 -0.00387291],0
67,[-0.45352483 -0.00387291],0,-1.0,[-0.4589194 -0.0053946],0
67,[-0.4589194 -0.0053946],0,-1.0,[-0.46579608 -0.00687666],0
67,[-0.46579608 -0.00687666],0,-1.0,[-0.47410408 -0.00830801],0
67,[-0.47410408 -0.00830801],0,-1.0,[-0.48378193 -0.00967786],0
67,[-0.48378193 -0.00967786],0,-1.0,[-0.4947577  -0.01097577],0
67,[-0.4947577  -0.01097577],0,-1.0,[-0.5069495  -0.01219181],0
67,[-0.5069495  -0.01219181],0,-1.0,[-0.5202661  -0.01331663],0
67,[-0.5202661  -0.01331663],0,-1.0,[-0.53460777 -0.01434162],0
67,[-0.53460777 -0.01434162],0,-1.0,[-0.54986686 -0.01525907],0
67,[-0.54986686 -0.01525907],0,-1.0,[-0.5659291  -0.01606226],0
67,[-0.5659291  -0.01606226],0,-1.0,[-0.58267474 -0.01674564],0
67,[-0.58267474 -0.01674564],0,-1.0,[-0.59997964 -0.01730488],0
67,[-0.59997964 -0.01730488],0,-1.0,[-0.61771667 -0.01773703],0
67,[-0.61771667 -0.01773703],0,-1.0,[-0.63575715 -0.01804049],0
67,[-0.63575715 -0.01804049],0,-1.0,[-0.6539722  -0.01821508],0
67,[-0.6539722  -0.01821508],0,-1.0,[-0.67223424 -0.01826202],0
67,[-0.67223424 -0.01826202],0,-1.0,[-0.69041806 -0.01818383],0
67,[-0.69041806 -0.01818383],0,-1.0,[-0.70840234 -0.01798426],0
67,[-0.70840234 -0.01798426],0,-1.0,[-0.72607046 -0.01766816],0
67,[-0.72607046 -0.01766816],0,-1.0,[-0.74331176 -0.01724129],0
67,[-0.74331176 -0.01724129],0,-1.0,[-0.760022  -0.0167102],0
67,[-0.760022  -0.0167102],0,-1.0,[-0.776104 -0.016082],0
67,[-0.776104 -0.016082],0,-1.0,[-0.79146814 -0.0153642 ],0
67,[-0.79146814 -0.0153642 ],0,-1.0,[-0.8060327  -0.01456454],0
67,[-0.8060327  -0.01456454],0,-1.0,[-0.8197235 -0.0136908],0
67,[-0.8197235 -0.0136908],0,-1.0,[-0.8324742  -0.01275068],0
67,[-0.8324742  -0.01275068],0,-1.0,[-0.8442259  -0.01175168],0
67,[-0.8442259  -0.01175168],0,-1.0,[-0.8549269  -0.01070101],0
67,[-0.8549269  -0.01070101],0,-1.0,[-0.86453235 -0.0096055 ],0
67,[-0.86453235 -0.0096055 ],0,-1.0,[-0.87300396 -0.00847157],0
67,[-0.87300396 -0.00847157],0,-1.0,[-0.88030916 -0.00730524],0
67,[-0.88030916 -0.00730524],0,-1.0,[-0.88642126 -0.00611208],0
67,[-0.88642126 -0.00611208],1,-1.0,[-0.8903185  -0.00389728],0
67,[-0.8903185  -0.00389728],2,-1.0,[-8.9098763e-01 -6.6908490e-04],0
67,[-8.9098763e-01 -6.6908490e-04],2,-1.0,[-0.88842624  0.00256139],0
67,[-0.88842624  0.00256139],2,-1.0,[-0.8826431   0.00578311],0
67,[-0.8826431   0.00578311],2,-1.0,[-0.87365854  0.00898462],0
67,[-0.87365854  0.00898462],2,-1.0,[-0.8615051  0.0121534],0
67,[-0.8615051  0.0121534],2,-1.0,[-0.8462297   0.01527541],0
67,[-0.8462297   0.01527541],2,-1.0,[-0.82789505  0.01833464],0
67,[-0.82789505  0.01833464],2,-1.0,[-0.8065822   0.02131283],0
67,[-0.8065822   0.02131283],2,-1.0,[-0.7823929  0.0241893],0
67,[-0.7823929  0.0241893],2,-1.0,[-0.75545186  0.02694105],0
67,[-0.75545186  0.02694105],2,-1.0,[-0.7259088   0.02954309],0
67,[-0.7259088   0.02954309],2,-1.0,[-0.6939398   0.03196896],0
67,[-0.6939398   0.03196896],2,-1.0,[-0.6597482   0.03419163],0
67,[-0.6597482   0.03419163],2,-1.0,[-0.6235636  0.0361846],0
67,[-0.6235636  0.0361846],2,-1.0,[-0.58564043  0.03792315],0
67,[-0.58564043  0.03792315],2,-1.0,[-0.5462547   0.03938578],0
67,[-0.5462547   0.03938578],2,-1.0,[-0.5056991   0.04055557],0
67,[-0.5056991   0.04055557],2,-1.0,[-0.4642777   0.04142138],0
67,[-0.4642777   0.04142138],2,-1.0,[-0.4222989   0.04197882],0
67,[-0.4222989   0.04197882],2,-1.0,[-0.38006818  0.04223071],0
67,[-0.38006818  0.04223071],2,-1.0,[-0.337881    0.04218719],0
67,[-0.337881    0.04218719],2,-1.0,[-0.29601574  0.04186526],0
67,[-0.29601574  0.04186526],2,-1.0,[-0.25472778  0.04128794],0
67,[-0.25472778  0.04128794],2,-1.0,[-0.21424472  0.04048307],0
67,[-0.21424472  0.04048307],2,-1.0,[-0.1747628   0.03948192],0
67,[-0.1747628   0.03948192],2,-1.0,[-0.13644509  0.03831772],0
67,[-0.13644509  0.03831772],2,-1.0,[-0.09942083  0.03702426],0
67,[-0.09942083  0.03702426],2,-1.0,[-0.06378619  0.03563463],0
67,[-0.06378619  0.03563463],2,-1.0,[-0.02960593  0.03418027],0
67,[-0.02960593  0.03418027],2,-1.0,[0.0030842  0.03269012],0
67,[0.0030842  0.03269012],2,-1.0,[0.03427443 0.03119023],0
67,[0.03427443 0.03119023],2,-1.0,[0.06397786 0.02970343],0
67,[0.06397786 0.02970343],2,-1.0,[0.0922272  0.02824934],0
67,[0.0922272  0.02824934],2,-1.0,[0.11907162 0.02684442],0
67,[0.11907162 0.02684442],2,-1.0,[0.14457385 0.02550224],0
67,[0.14457385 0.02550224],2,-1.0,[0.16880757 0.02423372],0
67,[0.16880757 0.02423372],2,-1.0,[0.19185507 0.0230475 ],0
67,[0.19185507 0.0230475 ],2,-1.0,[0.21380536 0.02195029],0
67,[0.21380536 0.02195029],2,-1.0,[0.23475254 0.02094717],0
67,[0.23475254 0.02094717],2,-1.0,[0.25479448 0.02004194],0
67,[0.25479448 0.02004194],2,-1.0,[0.27403188 0.01923741],0
67,[0.27403188 0.01923741],2,-1.0,[0.29256758 0.01853569],0
67,[0.29256758 0.01853569],2,-1.0,[0.310506   0.01793839],0
67,[0.310506   0.01793839],2,-1.0,[0.32795283 0.01744685],0
67,[0.32795283 0.01744685],2,-1.0,[0.34501514 0.01706232],0
67,[0.34501514 0.01706232],2,-1.0,[0.36180124 0.0167861 ],0
67,[0.36180124 0.0167861 ],2,-1.0,[0.37842095 0.01661971],0
67,[0.37842095 0.01661971],2,-1.0,[0.39498594 0.01656498],0
67,[0.39498594 0.01656498],2,-1.0,[0.41161007 0.01662414],0
67,[0.41161007 0.01662414],2,-1.0,[0.42841    0.01679993],0
67,[0.42841    0.01679993],2,-1.0,[0.44550568 0.01709568],0
67,[0.44550568 0.01709568],2,-1.0,[0.463021   0.01751533],0
67,[0.463021   0.01751533],2,-1.0,[0.4810845  0.01806349],0
67,[0.4810845  0.01806349],2,-1.0,[0.49983   0.0187455],0
67,[0.49983   0.0187455],2,-1.0,[0.5193974  0.01956738],1
68,"(array([-0.4681294,  0.       ], dtype=float32), {})",2,-1.0,[-0.4675435  0.0005859],0
68,[-0.4675435  0.0005859],2,-1.0,[-0.46637604  0.00116746],0
68,[-0.46637604  0.00116746],2,-1.0,[-0.46463567  0.0017404 ],0
68,[-0.46463567  0.0017404 ],2,-1.0,[-0.46233517  0.00230048],0
68,[-0.46233517  0.00230048],2,-1.0,[-0.4594916   0.00284358],0
68,[-0.4594916   0.00284358],2,-1.0,[-0.45612586  0.00336574],0
68,[-0.45612586  0.00336574],2,-1.0,[-0.45226273  0.00386314],0
68,[-0.45226273  0.00386314],2,-1.0,[-0.44793054  0.00433219],0
68,[-0.44793054  0.00433219],2,-1.0,[-0.44316098  0.00476954],0
68,[-0.44316098  0.00476954],2,-1.0,[-0.4379889  0.0051721],0
68,[-0.4379889  0.0051721],2,-1.0,[-0.43245184  0.00553706],0
68,[-0.43245184  0.00553706],2,-1.0,[-0.4265899   0.00586194],0
68,[-0.4265899   0.00586194],2,-1.0,[-0.4204453  0.0061446],0
68,[-0.4204453  0.0061446],2,-1.0,[-0.41406205  0.00638324],0
68,[-0.41406205  0.00638324],2,-1.0,[-0.40748563  0.00657642],0
68,[-0.40748563  0.00657642],2,-1.0,[-0.40076256  0.00672308],0
68,[-0.40076256  0.00672308],2,-1.0,[-0.39394003  0.00682252],0
68,[-0.39394003  0.00682252],0,-1.0,[-0.38906562  0.00487441],0
68,[-0.38906562  0.00487441],0,-1.0,[-0.38617304  0.00289258],0
68,[-0.38617304  0.00289258],0,-1.0,[-0.3852822   0.00089084],0
68,[-0.3852822   0.00089084],0,-1.0,[-0.3863992  -0.00111702],0
68,[-0.3863992  -0.00111702],0,-1.0,[-0.3895164 -0.0031172],0
68,[-0.3895164 -0.0031172],0,-1.0,[-0.39461234 -0.00509592],0
68,[-0.39461234 -0.00509592],0,-1.0,[-0.4016517  -0.00703936],0
68,[-0.4016517  -0.00703936],0,-1.0,[-0.4105854 -0.0089337],0
68,[-0.4105854 -0.0089337],0,-1.0,[-0.42135054 -0.01076515],0
68,[-0.42135054 -0.01076515],0,-1.0,[-0.43387058 -0.01252004],0
68,[-0.43387058 -0.01252004],0,-1.0,[-0.4480555  -0.01418491],0
68,[-0.4480555  -0.01418491],0,-1.0,[-0.46380213 -0.01574664],0
68,[-0.46380213 -0.01574664],0,-1.0,[-0.48099485 -0.01719272],0
68,[-0.48099485 -0.01719272],0,-1.0,[-0.49950624 -0.01851138],0
68,[-0.49950624 -0.01851138],0,-1.0,[-0.5191981  -0.01969191],0
68,[-0.5191981  -0.01969191],0,-1.0,[-0.5399231  -0.02072492],0
68,[-0.5399231  -0.02072492],0,-1.0,[-0.5615256  -0.02160253],0
68,[-0.5615256  -0.02160253],0,-1.0,[-0.5838443 -0.0223187],0
68,[-0.5838443 -0.0223187],0,-1.0,[-0.6067136  -0.02286931],0
68,[-0.6067136  -0.02286931],0,-1.0,[-0.62996596 -0.02325239],0
68,[-0.62996596 -0.02325239],0,-1.0,[-0.6534341  -0.02346811],0
68,[-0.6534341  -0.02346811],0,-1.0,[-0.6769529  -0.02351878],0
68,[-0.6769529  -0.02351878],0,-1.0,[-0.7003616  -0.02340877],0
68,[-0.7003616  -0.02340877],0,-1.0,[-0.723506   -0.02314431],0
68,[-0.723506   -0.02314431],0,-1.0,[-0.74623924 -0.02273328],0
68,[-0.74623924 -0.02273328],0,-1.0,[-0.7684241  -0.02218489],0
68,[-0.7684241  -0.02218489],0,-1.0,[-0.7899335  -0.02150939],0
68,[-0.7899335  -0.02150939],0,-1.0,[-0.81065124 -0.02071774],0
68,[-0.81065124 -0.02071774],0,-1.0,[-0.83047247 -0.01982125],0
68,[-0.83047247 -0.01982125],0,-1.0,[-0.8493038 -0.0188313],0
68,[-0.8493038 -0.0188313],0,-1.0,[-0.86706287 -0.01775908],0
68,[-0.86706287 -0.01775908],0,-1.0,[-0.8836782  -0.01661533],0
68,[-0.8836782  -0.01661533],0,-1.0,[-0.8990884  -0.01541016],0
68,[-0.8990884  -0.01541016],0,-1.0,[-0.91324127 -0.01415291],0
68,[-0.91324127 -0.01415291],0,-1.0,[-0.92609334 -0.01285208],0
68,[-0.92609334 -0.01285208],0,-1.0,[-0.9376086  -0.01151527],0
68,[-0.9376086  -0.01151527],0,-1.0,[-0.9477578  -0.01014916],0
68,[-0.9477578  -0.01014916],0,-1.0,[-0.9565174  -0.00875958],0
68,[-0.9565174  -0.00875958],0,-1.0,[-0.9638689  -0.00735152],0
68,[-0.9638689  -0.00735152],0,-1.0,[-0.96979815 -0.00592923],0
68,[-0.96979815 -0.00592923],1,-1.0,[-0.97329444 -0.00349633],0
68,[-0.97329444 -0.00349633],1,-1.0,[-0.97435194 -0.00105752],0
68,[-0.97435194 -0.00105752],1,-1.0,[-0.97296894  0.00138302],0
68,[-0.97296894  0.00138302],2,-1.0,[-0.96814764  0.00482129],0
68,[-0.96814764  0.00482129],2,-1.0,[-0.9598963   0.00825132],0
68,[-0.9598963   0.00825132],2,-1.0,[-0.94823027  0.01166607],0
68,[-0.94823027  0.01166607],2,-1.0,[-0.9331736   0.01505669],0
68,[-0.9331736   0.01505669],2,-1.0,[-0.9147617   0.01841184],0
68,[-0.9147617   0.01841184],2,-1.0,[-0.89304465  0.02171711],0
68,[-0.89304465  0.02171711],2,-1.0,[-0.86809015  0.0249545 ],0
68,[-0.86809015  0.0249545 ],2,-1.0,[-0.83998793  0.02810221],0
68,[-0.83998793  0.02810221],2,-1.0,[-0.8088534   0.03113453],0
68,[-0.8088534   0.03113453],2,-1.0,[-0.7748312   0.03402222],0
68,[-0.7748312   0.03402222],2,-1.0,[-0.73809814  0.03673306],0
68,[-0.73809814  0.03673306],2,-1.0,[-0.69886506  0.03923305],0
68,[-0.69886506  0.03923305],2,-1.0,[-0.65737724  0.04148782],0
68,[-0.65737724  0.04148782],2,-1.0,[-0.6139128   0.04346444],0
68,[-0.6139128   0.04346444],2,-1.0,[-0.5687793   0.04513353],0
68,[-0.5687793   0.04513353],2,-1.0,[-0.52230793  0.04647135],0
68,[-0.52230793  0.04647135],2,-1.0,[-0.47484624  0.04746167],0
68,[-0.47484624  0.04746167],2,-1.0,[-0.42674893  0.04809733],0
68,[-0.42674893  0.04809733],2,-1.0,[-0.37836778  0.04838113],0
68,[-0.37836778  0.04838113],2,-1.0,[-0.33004177  0.04832603],0
68,[-0.33004177  0.04832603],2,-1.0,[-0.28208718  0.04795457],0
68,[-0.28208718  0.04795457],2,-1.0,[-0.23478958  0.0472976 ],0
68,[-0.23478958  0.0472976 ],2,-1.0,[-0.18839702  0.04639255],0
68,[-0.18839702  0.04639255],2,-1.0,[-0.14311568  0.04528134],0
68,[-0.14311568  0.04528134],2,-1.0,[-0.09910744  0.04400824],0
68,[-0.09910744  0.04400824],2,-1.0,[-0.05648952  0.04261793],0
68,[-0.05648952  0.04261793],2,-1.0,[-0.01533577  0.04115375],0
68,[-0.01533577  0.04115375],2,-1.0,[0.02432062 0.03965639],0
68,[0.02432062 0.03965639],2,-1.0,[0.06248366 0.03816304],0
68,[0.06248366 0.03816304],2,-1.0,[0.0991905  0.03670684],0
68,[0.0991905  0.03670684],2,-1.0,[0.13450721 0.03531671],0
68,[0.13450721 0.03531671],2,-1.0,[0.16852471 0.0340175 ],0
68,[0.16852471 0.0340175 ],2,-1.0,[0.20135497 0.03283026],0
68,[0.20135497 0.03283026],2,-1.0,[0.23312764 0.03177267],0
68,[0.23312764 0.03177267],2,-1.0,[0.2639872  0.03085957],0
68,[0.2639872  0.03085957],2,-1.0,[0.29409066 0.03010345],0
68,[0.29409066 0.03010345],2,-1.0,[0.3236056  0.02951495],0
68,[0.3236056  0.02951495],2,-1.0,[0.352709   0.02910339],0
68,[0.352709   0.02910339],2,-1.0,[0.38158613 0.02887712],0
68,[0.38158613 0.02887712],2,-1.0,[0.41043007 0.02884396],0
68,[0.41043007 0.02884396],2,-1.0,[0.4394415  0.02901141],0
68,[0.4394415  0.02901141],2,-1.0,[0.4688284  0.02938691],0
68,[0.4688284  0.02938691],2,-1.0,[0.4988064  0.02997798],0
68,[0.4988064  0.02997798],2,-1.0,[0.5295986  0.03079221],1
69,"(array([-0.59996235,  0.        ], dtype=float32), {})",2,-1.0,[-0.59839463  0.00156773],0
69,[-0.59839463  0.00156773],2,-1.0,[-0.5952706  0.003124 ],0
69,[-0.5952706  0.003124 ],2,-1.0,[-0.5906132   0.00465741],0
69,[-0.5906132   0.00465741],2,-1.0,[-0.58445656  0.00615664],0
69,[-0.58445656  0.00615664],2,-1.0,[-0.576846    0.00761054],0
69,[-0.576846    0.00761054],1,-1.0,[-0.5688378  0.0080082],0
69,[-0.5688378  0.0080082],1,-1.0,[-0.5604914   0.00834645],0
69,[-0.5604914   0.00834645],1,-1.0,[-0.5518688   0.00862258],0
69,[-0.5518688   0.00862258],1,-1.0,[-0.54303443  0.00883435],0
69,[-0.54303443  0.00883435],1,-1.0,[-0.5340544   0.00898004],0
69,[-0.5340544   0.00898004],1,-1.0,[-0.5249959   0.00905844],0
69,[-0.5249959   0.00905844],1,-1.0,[-0.515927    0.00906892],0
69,[-0.515927    0.00906892],1,-1.0,[-0.5069156   0.00901139],0
69,[-0.5069156   0.00901139],1,-1.0,[-0.49802932  0.00888631],0
69,[-0.49802932  0.00888631],1,-1.0,[-0.4893346   0.00869473],0
69,[-0.4893346   0.00869473],1,-1.0,[-0.48089638  0.0084382 ],0
69,[-0.48089638  0.0084382 ],0,-1.0,[-0.4737776   0.00711881],0
69,[-0.4737776   0.00711881],0,-1.0,[-0.46803105  0.00574654],0
69,[-0.46803105  0.00574654],0,-1.0,[-0.46369934  0.00433171],0
69,[-0.46369934  0.00433171],0,-1.0,[-0.46081445  0.00288488],0
69,[-0.46081445  0.00288488],0,-1.0,[-0.45939767  0.00141678],0
69,[-0.45939767  0.00141678],0,-1.0,[-4.5945942e-01 -6.1760627e-05],0
69,[-4.5945942e-01 -6.1760627e-05],0,-1.0,[-0.46099928 -0.00153984],0
69,[-0.46099928 -0.00153984],0,-1.0,[-0.46400586 -0.00300658],0
69,[-0.46400586 -0.00300658],0,-1.0,[-0.468457   -0.00445115],0
69,[-0.468457   -0.00445115],0,-1.0,[-0.47431985 -0.00586283],0
69,[-0.47431985 -0.00586283],0,-1.0,[-0.48155093 -0.00723108],0
69,[-0.48155093 -0.00723108],0,-1.0,[-0.49009654 -0.0085456 ],0
69,[-0.49009654 -0.0085456 ],0,-1.0,[-0.49989298 -0.00979645],0
69,[-0.49989298 -0.00979645],0,-1.0,[-0.51086706 -0.01097409],0
69,[-0.51086706 -0.01097409],0,-1.0,[-0.52293664 -0.01206956],0
69,[-0.52293664 -0.01206956],0,-1.0,[-0.53601116 -0.01307452],0
69,[-0.53601116 -0.01307452],0,-1.0,[-0.5499926  -0.01398145],0
69,[-0.5499926  -0.01398145],0,-1.0,[-0.5647763 -0.0147837],0
69,[-0.5647763 -0.0147837],0,-1.0,[-0.580252   -0.01547566],0
69,[-0.580252   -0.01547566],0,-1.0,[-0.5963048 -0.0160528],0
69,[-0.5963048 -0.0160528],0,-1.0,[-0.6128166  -0.01651182],0
69,[-0.6128166  -0.01651182],0,-1.0,[-0.6296672  -0.01685065],0
69,[-0.6296672  -0.01685065],0,-1.0,[-0.6467357  -0.01706849],0
69,[-0.6467357  -0.01706849],0,-1.0,[-0.66390157 -0.01716582],0
69,[-0.66390157 -0.01716582],0,-1.0,[-0.6810459  -0.01714435],0
69,[-0.6810459  -0.01714435],0,-1.0,[-0.6980528  -0.01700692],0
69,[-0.6980528  -0.01700692],0,-1.0,[-0.71481025 -0.01675743],0
69,[-0.71481025 -0.01675743],0,-1.0,[-0.73121095 -0.01640071],0
69,[-0.73121095 -0.01640071],0,-1.0,[-0.74715334 -0.01594236],0
69,[-0.74715334 -0.01594236],0,-1.0,[-0.7625419  -0.01538859],0
69,[-0.7625419  -0.01538859],0,-1.0,[-0.777288  -0.0147461],0
69,[-0.777288  -0.0147461],0,-1.0,[-0.7913099  -0.01402186],0
69,[-0.7913099  -0.01402186],0,-1.0,[-0.8045329  -0.01322302],0
69,[-0.8045329  -0.01322302],0,-1.0,[-0.81688964 -0.01235675],0
69,[-0.81688964 -0.01235675],1,-1.0,[-0.82731974 -0.0104301 ],0
69,[-0.82731974 -0.0104301 ],1,-1.0,[-0.8357743  -0.00845456],0
69,[-0.8357743  -0.00845456],1,-1.0,[-0.8422151 -0.0064408],0
69,[-0.8422151 -0.0064408],1,-1.0,[-0.8466139  -0.00439879],0
69,[-0.8466139  -0.00439879],1,-1.0,[-0.8489518  -0.00233792],0
69,[-0.8489518  -0.00233792],1,-1.0,[-8.4921896e-01 -2.6718437e-04],0
69,[-8.4921896e-01 -2.6718437e-04],1,-1.0,[-0.8474143   0.00180468],0
69,[-0.8474143   0.00180468],2,-1.0,[-0.8425454   0.00486893],0
69,[-0.8425454   0.00486893],2,-1.0,[-0.834633    0.00791237],0
69,[-0.834633    0.00791237],2,-1.0,[-0.82371193  0.01092105],0
69,[-0.82371193  0.01092105],2,-1.0,[-0.8098321   0.01387989],0
69,[-0.8098321   0.01387989],2,-1.0,[-0.7930597   0.01677238],0
69,[-0.7930597   0.01677238],2,-1.0,[-0.7734794   0.01958031],0
69,[-0.7734794   0.01958031],2,-1.0,[-0.7511956   0.02228375],0
69,[-0.7511956   0.02228375],2,-1.0,[-0.7263345   0.02486115],0
69,[-0.7263345   0.02486115],2,-1.0,[-0.6990448   0.02728964],0
69,[-0.6990448   0.02728964],2,-1.0,[-0.6694993   0.02954557],0
69,[-0.6694993   0.02954557],2,-1.0,[-0.6378941   0.03160521],0
69,[-0.6378941   0.03160521],2,-1.0,[-0.6044483   0.03344573],0
69,[-0.6044483   0.03344573],2,-1.0,[-0.56940216  0.03504618],0
69,[-0.56940216  0.03504618],2,-1.0,[-0.5330135   0.03638862],0
69,[-0.5330135   0.03638862],2,-1.0,[-0.49555433  0.03745922],0
69,[-0.49555433  0.03745922],2,-1.0,[-0.4573052   0.03824914],0
69,[-0.4573052   0.03824914],2,-1.0,[-0.41854998  0.0387552 ],0
69,[-0.41854998  0.0387552 ],2,-1.0,[-0.37956968  0.03898032],0
69,[-0.37956968  0.03898032],2,-1.0,[-0.34063628  0.0389334 ],0
69,[-0.34063628  0.0389334 ],2,-1.0,[-0.30200723  0.03862905],0
69,[-0.30200723  0.03862905],2,-1.0,[-0.26392037  0.03808685],0
69,[-0.26392037  0.03808685],2,-1.0,[-0.22659001  0.03733036],0
69,[-0.22659001  0.03733036],2,-1.0,[-0.19020393  0.03638607],0
69,[-0.19020393  0.03638607],2,-1.0,[-0.1549218   0.03528214],0
69,[-0.1549218   0.03528214],2,-1.0,[-0.12087446  0.03404733],0
69,[-0.12087446  0.03404733],2,-1.0,[-0.08816457  0.0327099 ],0
69,[-0.08816457  0.0327099 ],2,-1.0,[-0.05686772  0.03129684],0
69,[-0.05686772  0.03129684],2,-1.0,[-0.02703459  0.02983313],0
69,[-0.02703459  0.02983313],2,-1.0,[0.00130676 0.02834135],0
